11-05-2025 15:03:25 RAM 16012/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,57%@1728,0%@1728,0%@1728,28%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@44.031C soc2@40.562C soc0@41.156C gpu@40.156C tj@44.031C soc1@40.5C VDD_GPU_SOC 3198mW/2921mW VDD_CPU_CV 1199mW/1261mW VIN_SYS_5V0 3321mW/3293mW
11-05-2025 15:03:26 RAM 16012/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,29%@1728,0%@1728,0%@1728,57%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@44.25C soc2@40.625C soc0@41.125C gpu@39.906C tj@44.25C soc1@40.437C VDD_GPU_SOC 3198mW/2932mW VDD_CPU_CV 1199mW/1258mW VIN_SYS_5V0 3321mW/3294mW
11-05-2025 15:03:27 RAM 15954/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [30%@1344,31%@1344,22%@1344,13%@1344,28%@1728,10%@1728,30%@1728,78%@1728,off,off,off,off] EMC_FREQ 1%@2133 GR3D_FREQ 30%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@44.531C soc2@40.656C soc0@41.031C gpu@39.968C tj@44.531C soc1@40.375C VDD_GPU_SOC 3198mW/2941mW VDD_CPU_CV 1599mW/1271mW VIN_SYS_5V0 3421mW/3298mW
11-05-2025 15:03:28 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [26%@729,24%@729,1%@729,27%@729,23%@1728,23%@1728,26%@1728,64%@1728,off,off,off,off] EMC_FREQ 1%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.906C soc2@40.593C soc0@41.093C gpu@40.062C tj@43.906C soc1@40.468C VDD_GPU_SOC 3198mW/2950mW VDD_CPU_CV 1599mW/1282mW VIN_SYS_5V0 3421mW/3303mW
11-05-2025 15:03:29 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [2%@729,0%@729,2%@729,0%@729,0%@1728,88%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 1%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.906C soc2@40.593C soc0@40.968C gpu@40.062C tj@43.906C soc1@40.562C VDD_GPU_SOC 3198mW/2958mW VDD_CPU_CV 1199mW/1279mW VIN_SYS_5V0 3321mW/3303mW
11-05-2025 15:03:30 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@1728,73%@1728,0%@1728,11%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.812C soc2@40.593C soc0@41.062C gpu@40.343C tj@44.062C soc1@40.5C VDD_GPU_SOC 3198mW/2966mW VDD_CPU_CV 1199mW/1277mW VIN_SYS_5V0 3321mW/3304mW
11-05-2025 15:03:31 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@1728,40%@1728,0%@1728,48%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.843C soc2@40.531C soc0@41.062C gpu@40.062C tj@43.843C soc1@40.531C VDD_GPU_SOC 3198mW/2973mW VDD_CPU_CV 1199mW/1274mW VIN_SYS_5V0 3321mW/3304mW
11-05-2025 15:03:32 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@1728,34%@1728,0%@1728,52%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 35%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.875C soc2@40.656C soc0@41.187C gpu@40C tj@43.875C soc1@40.437C VDD_GPU_SOC 3198mW/2980mW VDD_CPU_CV 1199mW/1272mW VIN_SYS_5V0 3321mW/3305mW
11-05-2025 15:03:33 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [2%@729,0%@729,0%@729,3%@729,0%@1728,44%@1728,0%@1728,43%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.875C soc2@40.593C soc0@41.25C gpu@39.968C tj@43.875C soc1@40.531C VDD_GPU_SOC 3198mW/2987mW VDD_CPU_CV 1199mW/1270mW VIN_SYS_5V0 3321mW/3305mW
11-05-2025 15:03:34 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [2%@729,0%@729,0%@729,0%@729,0%@1728,50%@1728,0%@1728,37%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 34%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.937C soc2@40.593C soc0@41.218C gpu@40C tj@43.937C soc1@40.531C VDD_GPU_SOC 3198mW/2993mW VDD_CPU_CV 1199mW/1268mW VIN_SYS_5V0 3321mW/3306mW
11-05-2025 15:03:35 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,1%@729,0%@729,0%@729,0%@1728,86%@1728,0%@1728,0%@1728,off,off,off,off] EMC_FREQ 0%@2133 GR3D_FREQ 33%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@44.062C soc2@40.593C soc0@41.125C gpu@40.187C tj@44.062C soc1@40.468C VDD_GPU_SOC 3198mW/2998mW VDD_CPU_CV 1199mW/1266mW VIN_SYS_5V0 3321mW/3306mW
11-05-2025 15:03:36 RAM 15945/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@1728,0%@729,0%@729,0%@729,0%@729,71%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 7%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.968C soc2@40.593C soc0@41.093C gpu@39.937C tj@43.968C soc1@40.5C VDD_GPU_SOC 2798mW/2993mW VDD_CPU_CV 799mW/1253mW VIN_SYS_5V0 3114mW/3301mW
11-05-2025 15:03:37 RAM 15946/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@1728,3%@729,1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 3%@204 GR3D_FREQ 0%@[305,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.687C soc2@40.531C soc0@41.093C gpu@39.937C tj@43.687C soc1@40.468C VDD_GPU_SOC 2399mW/2977mW VDD_CPU_CV 399mW/1231mW VIN_SYS_5V0 2712mW/3285mW
11-05-2025 15:03:38 RAM 15946/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [1%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 1%@204 GR3D_FREQ 0%@[0,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.718C soc2@40.5C soc0@41.187C gpu@39.937C tj@43.5C soc1@40.468C VDD_GPU_SOC 1999mW/2952mW VDD_CPU_CV 399mW/1209mW VIN_SYS_5V0 2512mW/3266mW
11-05-2025 15:03:39 RAM 15947/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,2%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[0,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.437C soc2@40.468C soc0@41.093C gpu@39.937C tj@43.437C soc1@40.531C VDD_GPU_SOC 1999mW/2928mW VDD_CPU_CV 399mW/1189mW VIN_SYS_5V0 2411mW/3244mW
11-05-2025 15:03:40 RAM 15946/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [2%@729,0%@729,2%@729,0%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[0,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.656C soc2@40.5C soc0@41.093C gpu@39.937C tj@43.656C soc1@40.437C VDD_GPU_SOC 1999mW/2906mW VDD_CPU_CV 399mW/1170mW VIN_SYS_5V0 2411mW/3224mW
11-05-2025 15:03:41 RAM 15946/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,1%@729,0%@729,0%@729,0%@729,1%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[0,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.5C soc2@40.406C soc0@41C gpu@39.937C tj@43.5C soc1@40.375C VDD_GPU_SOC 1999mW/2884mW VDD_CPU_CV 399mW/1151mW VIN_SYS_5V0 2411mW/3205mW
11-05-2025 15:03:42 RAM 15946/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,1%@729,0%@729,1%@729,0%@729,0%@729,0%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[0,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.375C soc2@40.437C soc0@41.031C gpu@39.937C tj@43.375C soc1@40.468C VDD_GPU_SOC 1999mW/2864mW VDD_CPU_CV 399mW/1134mW VIN_SYS_5V0 2411mW/3186mW
11-05-2025 15:03:43 RAM 15946/62841MB (lfb 579x4MB) SWAP 0/31420MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,0%@729,0%@729,1%@729,0%@729,off,off,off,off] EMC_FREQ 0%@204 GR3D_FREQ 0%@[0,0] NVENC off NVDEC off NVJPG off NVJPG1 off VIC off OFA off NVDLA0 off NVDLA1 off PVA0_FREQ off APE 174 cpu@43.406C soc2@40.437C soc0@40.937C gpu@39.937C tj@43.406C soc1@40.5C VDD_GPU_SOC 1999mW/2844mW VDD_CPU_CV 399mW/1117mW VIN_SYS_5V0 2411mW/3168mW
